t_s,mem_util_pct,gpu_util_pct,bandwidth_gbps,phase
1.7246452319959644,30,26,267.93,util_25
1.745479998004157,30,26,267.93,util_25
1.7664311359985732,30,26,267.93,util_25
1.7873348869907204,30,26,267.93,util_25
1.8081523829896469,30,26,267.93,util_25
1.8289975890074857,30,26,267.93,util_25
1.849836345994845,30,26,267.93,util_25
1.8707178279873915,30,26,267.93,util_25
1.8916057579917833,30,26,267.93,util_25
1.9124260749958921,30,26,267.93,util_25
1.9340252109977882,30,26,267.93,util_25
1.954936619993532,30,26,267.93,util_25
1.9757222729967907,30,26,267.93,util_25
1.9974800139898434,30,26,267.93,util_25
2.018544888996985,30,26,267.93,util_25
2.0393193580093794,30,26,267.93,util_25
2.0608010000141803,30,26,267.93,util_25
2.082552895997651,30,26,267.93,util_25
2.103642258007312,30,26,267.93,util_25
2.1247791810019407,30,26,267.93,util_25
2.1459374660043977,30,26,267.93,util_25
2.166877795010805,30,26,267.93,util_25
2.1877292479912285,30,26,267.93,util_25
2.2086122409964446,30,26,267.93,util_25
2.2303264510119334,30,26,267.93,util_25
2.251242294005351,30,26,267.93,util_25
2.2721755689999554,30,26,267.93,util_25
2.2930764989869203,30,26,267.93,util_25
2.313862353999866,30,26,267.93,util_25
2.3345896640093997,30,26,267.93,util_25
2.3552686070033815,30,26,267.93,util_25
2.376120463013649,30,26,267.93,util_25
2.3970628080132883,30,26,267.93,util_25
2.4179905409982894,30,25,267.93,util_25
2.4389529369946104,30,25,267.93,util_25
2.4599844590120483,30,25,267.93,util_25
2.4808515309996437,30,25,267.93,util_25
2.5025819650036283,30,25,267.93,util_25
2.524144522001734,30,25,267.93,util_25
2.5460930120025296,30,25,267.93,util_25
2.5682271129917353,30,25,267.93,util_25
2.5893738100130577,30,25,267.93,util_25
2.6102837070066016,30,26,267.93,util_25
2.632476049999241,30,26,267.93,util_25
2.653797273989767,30,26,267.93,util_25
2.6748009840084706,30,26,267.93,util_25
2.695733050990384,30,26,267.93,util_25
2.7164225740125403,30,26,267.93,util_25
2.7371858569968026,30,26,267.93,util_25
2.7580693539930508,30,26,267.93,util_25
2.7788557810126804,30,26,267.93,util_25
2.800391986995237,30,26,267.93,util_25
2.8213296860049013,30,27,267.93,util_25
2.8421027899894398,30,27,267.93,util_25
2.862862589012366,30,27,267.93,util_25
2.8836798399861436,30,27,267.93,util_25
2.904525110992836,30,27,267.93,util_25
2.925275738001801,30,27,267.93,util_25
2.946232385991607,30,27,267.93,util_25
2.9671182770107407,30,27,267.93,util_25
2.9880255360039882,30,27,267.93,util_25
3.0092983699869365,30,27,267.93,util_25
3.030527661991073,30,27,267.93,util_25
3.051533597987145,30,27,267.93,util_25
3.072635991993593,30,27,267.93,util_25
3.0933971010090318,30,27,267.93,util_25
3.114290147990687,30,27,267.93,util_25
3.1352230090124067,30,27,267.93,util_25
3.156896998989396,30,27,267.93,util_25
3.178480175003642,30,27,267.93,util_25
3.1994588960078545,30,27,267.93,util_25
3.2203489190142136,29,25,259.00,util_25
3.2413040550018195,29,25,259.00,util_25
3.2621494269988034,29,25,259.00,util_25
3.2829524659900926,29,25,259.00,util_25
3.3038294870057143,29,25,259.00,util_25
3.3254693089984357,29,25,259.00,util_25
3.3463345369964372,29,25,259.00,util_25
3.368401317013195,29,25,259.00,util_25
3.3900109009991866,29,25,259.00,util_25
3.410829461994581,29,25,259.00,util_25
3.431790745991748,29,26,259.00,util_25
3.4529303330054972,29,26,259.00,util_25
3.474238141992828,29,26,259.00,util_25
3.4952611119952053,29,26,259.00,util_25
3.5174058040138334,29,26,259.00,util_25
3.5384708039928228,29,26,259.00,util_25
3.559404572006315,29,26,259.00,util_25
3.580300542002078,29,26,259.00,util_25
3.6011701049865223,29,26,259.00,util_25
3.622107197996229,29,26,259.00,util_25
3.642982505989494,29,26,259.00,util_25
3.6638440050010104,29,26,259.00,util_25
3.6846960299881175,29,26,259.00,util_25
3.70546117099002,29,26,259.00,util_25
3.7260656479920726,29,26,259.00,util_25
3.7468269589880947,29,26,259.00,util_25
3.7678832650126424,29,26,259.00,util_25
3.78888204699615,29,26,259.00,util_25
3.8096748600073624,29,26,259.00,util_25
3.830642490007449,29,26,259.00,util_25
3.851486819999991,29,26,259.00,util_25
3.8723163309914526,29,26,259.00,util_25
3.8931269889872056,29,26,259.00,util_25
3.9139388560142834,29,26,259.00,util_25
3.9348326880135573,29,26,259.00,util_25
3.9559347059985157,29,26,259.00,util_25
3.9772449099982623,29,26,259.00,util_25
3.9984952280065045,29,26,259.00,util_25
4.023643822001759,30,28,267.93,util_25
4.044417681987397,30,28,267.93,util_25
4.0652989110094495,30,28,267.93,util_25
4.086248896986945,30,28,267.93,util_25
4.107115407998208,30,28,267.93,util_25
4.128046339988941,30,28,267.93,util_25
4.148950453993166,30,28,267.93,util_25
4.169847209996078,30,28,267.93,util_25
4.190577214001678,30,28,267.93,util_25
4.211593537998851,30,28,267.93,util_25
4.232580523996148,29,27,259.00,util_25
4.2542584059992805,29,27,259.00,util_25
4.275685758999316,29,27,259.00,util_25
4.296830120001687,29,27,259.00,util_25
4.317978008999489,29,27,259.00,util_25
4.339195058011683,29,27,259.00,util_25
4.360485098994104,29,27,259.00,util_25
4.381492248008726,29,27,259.00,util_25
4.402386886009481,29,27,259.00,util_25
4.4264615820138715,30,28,267.93,util_25
4.4471643659926485,30,28,267.93,util_25
4.467934293992585,30,28,267.93,util_25
4.488867342995945,30,28,267.93,util_25
4.509831544011831,30,28,267.93,util_25
4.530695836991072,30,28,267.93,util_25
4.551514861988835,30,28,267.93,util_25
4.572461117990315,30,28,267.93,util_25
4.593218544992851,30,28,267.93,util_25
4.614244647993473,30,28,267.93,util_25
4.635652441997081,30,25,267.93,util_25
4.657327602006262,30,25,267.93,util_25
4.678178787988145,30,25,267.93,util_25
4.699089255009312,30,25,267.93,util_25
4.72029329900397,30,25,267.93,util_25
4.741068772011204,30,25,267.93,util_25
4.762125156004913,30,25,267.93,util_25
4.783386002003681,30,25,267.93,util_25
4.804479457990965,30,25,267.93,util_25
4.8295205940085,30,25,267.93,util_25
4.850476104009431,30,25,267.93,util_25
4.8714073130104225,30,25,267.93,util_25
4.892388434993336,30,25,267.93,util_25
4.913141363009345,30,25,267.93,util_25
4.934099192993017,30,25,267.93,util_25
4.9550709380127955,30,25,267.93,util_25
4.975981474010041,30,25,267.93,util_25
4.996868718008045,30,25,267.93,util_25
5.017841672990471,30,25,267.93,util_25
5.039634435001062,30,26,267.93,util_25
5.060635625006398,30,26,267.93,util_25
5.081670998013578,30,26,267.93,util_25
5.102634776994819,30,26,267.93,util_25
5.123617815988837,30,26,267.93,util_25
5.144533193000825,30,26,267.93,util_25
5.165669907990377,30,26,267.93,util_25
5.186998012010008,30,26,267.93,util_25
5.208229815994855,30,26,267.93,util_25
5.232720683008665,30,26,267.93,util_25
5.253742947999854,30,26,267.93,util_25
5.275498300004983,30,26,267.93,util_25
5.296595889987657,30,26,267.93,util_25
5.317573381995317,30,26,267.93,util_25
5.338598167989403,30,26,267.93,util_25
5.3595532740000635,30,26,267.93,util_25
5.3804228710068855,30,26,267.93,util_25
5.401379490998806,30,26,267.93,util_25
5.422346900013508,30,26,267.93,util_25
5.443215890991269,30,26,267.93,util_25
5.464830676006386,30,26,267.93,util_25
5.486345128010726,30,26,267.93,util_25
5.507905258011306,30,26,267.93,util_25
5.5294587340031285,30,26,267.93,util_25
5.550731074996293,30,26,267.93,util_25
5.572100622986909,30,26,267.93,util_25
5.5931140139873605,30,26,267.93,util_25
5.614264947012998,30,26,267.93,util_25
5.635853110987227,30,26,267.93,util_25
5.657463962998008,30,26,267.93,util_25
5.679192087991396,30,26,267.93,util_25
5.700645533011993,30,26,267.93,util_25
5.721544575004373,30,26,267.93,util_25
5.742464993003523,30,26,267.93,util_25
5.763267006987007,30,26,267.93,util_25
5.784125033009332,30,26,267.93,util_25
5.804998792998958,30,26,267.93,util_25
5.826689279987477,30,26,267.93,util_25
5.847620526998071,30,26,267.93,util_25
5.869355694012484,30,26,267.93,util_25
5.890302977000829,30,26,267.93,util_25
5.91148202601471,30,26,267.93,util_25
5.932818005996523,30,26,267.93,util_25
5.953961855993839,30,26,267.93,util_25
5.975233692995971,30,26,267.93,util_25
5.996225351991598,30,26,267.93,util_25
6.017292653006734,30,26,267.93,util_25
6.039239717007149,30,26,267.93,util_25
6.060235512006329,30,26,267.93,util_25
6.081718942994485,30,26,267.93,util_25
6.102847664995352,30,26,267.93,util_25
6.123870690003969,30,26,267.93,util_25
6.144917517987778,30,26,267.93,util_25
6.1660047880141065,30,26,267.93,util_25
6.186873202997958,30,26,267.93,util_25
6.207893303013407,30,26,267.93,util_25
6.228890308004338,30,26,267.93,util_25
6.249786053987918,54,46,482.27,util_25
6.270822897000471,54,46,482.27,util_25
6.29184188801446,54,46,482.27,util_25
6.312890934990719,54,46,482.27,util_25
6.33391658301116,54,46,482.27,util_25
6.355385792994639,54,46,482.27,util_25
6.376813148002839,54,46,482.27,util_25
6.398172223998699,54,46,482.27,util_25
6.419564381008968,54,46,482.27,util_25
6.445969660999253,56,48,500.14,util_25
6.466655828990042,56,48,500.14,util_25
6.4873022609972395,56,48,500.14,util_25
6.50802907400066,56,48,500.14,util_25
6.5289074720058125,56,48,500.14,util_25
6.549863530002767,56,48,500.14,util_25
6.5708951280103065,56,48,500.14,util_25
6.591940342012094,56,48,500.14,util_25
6.612843047012575,56,48,500.14,util_25
6.633715192991076,56,48,500.14,util_25
6.654726014996413,32,29,285.79,util_25
6.675521711993497,32,29,285.79,util_25
6.696483518986497,32,29,285.79,util_25
6.717354757012799,32,29,285.79,util_25
6.739336313010426,32,29,285.79,util_25
6.761037577991374,32,29,285.79,util_25
6.782570089009823,32,29,285.79,util_25
6.8034761890012305,32,29,285.79,util_25
6.824359794991324,32,29,285.79,util_25
6.8451799520116765,29,24,259.00,util_25
6.866185107995989,29,24,259.00,util_25
6.887747477012454,29,24,259.00,util_25
6.9088128530129325,29,24,259.00,util_25
6.92966155699105,29,24,259.00,util_25
6.9506852730119135,29,24,259.00,util_25
6.971691740007373,29,24,259.00,util_25
6.992834484000923,29,24,259.00,util_25
7.013781335990643,29,24,259.00,util_25
7.035082952002995,29,24,259.00,util_25
7.056060973991407,29,25,259.00,util_25
7.076963945990428,29,25,259.00,util_25
7.097840692993486,29,25,259.00,util_25
7.118846252007643,29,25,259.00,util_25
7.139829821011517,29,25,259.00,util_25
7.160863522993168,29,25,259.00,util_25
7.182007880997844,29,25,259.00,util_25
7.2033267469960265,29,25,259.00,util_25
7.225470739998855,29,25,259.00,util_25
7.246545194997452,30,26,267.93,util_25
7.2681675819912925,30,26,267.93,util_25
7.2892641270009335,30,26,267.93,util_25
7.3103002500138246,30,26,267.93,util_25
7.331207560986513,30,26,267.93,util_25
7.352145838987781,30,26,267.93,util_25
7.373074130009627,30,26,267.93,util_25
7.394052151008509,30,26,267.93,util_25
7.4149930519924965,30,26,267.93,util_25
7.436001233989373,30,26,267.93,util_25
7.457719146012096,30,25,267.93,util_25
7.479545798996696,30,25,267.93,util_25
7.501236879994394,30,25,267.93,util_25
7.523023182991892,30,25,267.93,util_25
7.544684205000522,30,25,267.93,util_25
7.565983904991299,30,25,267.93,util_25
7.587197057000594,30,25,267.93,util_25
7.609323095006403,30,25,267.93,util_25
7.630940842995187,30,25,267.93,util_25
7.652597729000263,30,26,267.93,util_25
7.6742051870096475,30,26,267.93,util_25
7.695600008999463,30,26,267.93,util_25
7.717062314011855,30,26,267.93,util_25
7.737998472992331,30,26,267.93,util_25
7.758821607014397,30,26,267.93,util_25
7.779715153010329,30,26,267.93,util_25
7.800504990009358,30,26,267.93,util_25
7.821260828000959,30,26,267.93,util_25
7.842195737990551,30,26,267.93,util_25
7.8630862580030225,30,26,267.93,util_25
7.884051030006958,30,26,267.93,util_25
7.905042333994061,30,26,267.93,util_25
7.926617360993987,30,26,267.93,util_25
7.948173623008188,30,26,267.93,util_25
7.970344983012183,30,26,267.93,util_25
7.992189676995622,30,26,267.93,util_25
8.013344617007533,30,26,267.93,util_25
8.034452646010322,30,26,267.93,util_25
8.055618684011279,30,27,267.93,util_25
8.077465293987188,30,27,267.93,util_25
8.09912001999328,30,27,267.93,util_25
8.120979845989496,30,27,267.93,util_25
8.142451869003708,30,27,267.93,util_25
8.16353245699429,30,27,267.93,util_25
8.185440909990575,30,27,267.93,util_25
8.207310118013993,30,27,267.93,util_25
8.228632529004244,30,27,267.93,util_25
8.249651173013262,30,27,267.93,util_25
8.270665680989623,30,25,267.93,util_25
8.292118838988245,30,25,267.93,util_25
8.314190523989964,30,25,267.93,util_25
8.335584562009899,30,25,267.93,util_25
8.356472460000077,30,25,267.93,util_25
8.37754578399472,30,25,267.93,util_25
8.398419961013133,30,25,267.93,util_25
8.41943507399992,30,25,267.93,util_25
8.440552888991078,30,25,267.93,util_25
8.461994242999936,56,48,500.14,util_25
8.482750080991536,56,48,500.14,util_25
8.503406951000215,56,48,500.14,util_25
8.524030931992456,56,48,500.14,util_25
8.54482964600902,56,48,500.14,util_25
8.566208450996783,56,48,500.14,util_25
8.587694093992468,56,48,500.14,util_25
8.609016000002157,56,48,500.14,util_25
8.630195455014473,56,48,500.14,util_25
8.651618548989063,56,48,500.14,util_25
8.672721634007758,30,26,267.93,util_25
8.693718891008757,30,26,267.93,util_25
8.714880085986806,30,26,267.93,util_25
8.736932099011028,30,26,267.93,util_25
8.75825602200348,30,26,267.93,util_25
8.77899598199292,30,26,267.93,util_25
8.80074053799035,30,26,267.93,util_25
8.82261091901455,30,26,267.93,util_25
8.843442029989092,30,26,267.93,util_25
8.864259447989753,30,26,267.93,util_25
8.8851349609904,30,26,267.93,util_25
8.9059527819918,30,26,267.93,util_25
8.926802016008878,30,26,267.93,util_25
8.947463070013328,30,26,267.93,util_25
8.96830032300204,30,26,267.93,util_25
8.989175533992238,30,26,267.93,util_25
9.010046114010038,30,26,267.93,util_25
9.031651994999265,30,26,267.93,util_25
9.052694142010296,30,26,267.93,util_25
9.074612247990444,29,27,259.00,util_25
9.096454034006456,29,27,259.00,util_25
9.118624658003682,29,27,259.00,util_25
9.139953856996726,29,27,259.00,util_25
9.161191433988279,29,27,259.00,util_25
9.18212242401205,29,27,259.00,util_25
9.203143527993234,29,27,259.00,util_25
9.225030923989834,29,27,259.00,util_25
9.246936142008053,29,27,259.00,util_25
9.26807504700264,29,28,259.00,util_25
9.289044901990565,29,28,259.00,util_25
9.310945790988626,29,28,259.00,util_25
9.332257672998821,29,28,259.00,util_25
9.35378592601046,29,28,259.00,util_25
9.374839449999854,29,28,259.00,util_25
9.396538063010667,29,28,259.00,util_25
9.418315109011019,29,28,259.00,util_25
9.440410420007538,29,28,259.00,util_25
9.46413068601396,30,29,267.93,util_25
9.484959077992244,30,29,267.93,util_25
9.506881312001497,30,29,267.93,util_25
9.52894641799503,30,29,267.93,util_25
9.550730613002088,30,29,267.93,util_25
9.571752924006432,30,29,267.93,util_25
9.592630552011542,30,29,267.93,util_25
9.61360584400245,30,29,267.93,util_25
9.634545695007546,30,29,267.93,util_25
9.656269075989258,30,29,267.93,util_25
9.677238125004806,30,27,267.93,util_25
9.698162068001693,30,27,267.93,util_25
9.719207537011243,30,27,267.93,util_25
9.740175781014841,30,27,267.93,util_25
9.761271036986727,30,27,267.93,util_25
9.782308260007994,30,27,267.93,util_25
9.80418447800912,30,27,267.93,util_25
9.825999977008905,30,27,267.93,util_25
9.846784956986085,30,27,267.93,util_25
9.86771957098972,30,26,267.93,util_25
9.888579972001025,30,26,267.93,util_25
9.909802473994205,30,26,267.93,util_25
9.930760146991815,30,26,267.93,util_25
9.951611888012849,30,26,267.93,util_25
9.972482660989044,30,26,267.93,util_25
9.993393107986776,30,26,267.93,util_25
10.014325606985949,30,26,267.93,gap
10.035306137986481,30,26,267.93,gap
10.05617127098958,30,26,267.93,gap
10.077173452009447,21,19,187.55,gap
10.098244810011238,21,19,187.55,gap
10.119292202987708,21,19,187.55,gap
10.14038188799168,21,19,187.55,gap
10.161417499009985,21,19,187.55,gap
10.182515441003488,21,19,187.55,gap
10.203526180994231,21,19,187.55,gap
10.22472260298673,21,19,187.55,gap
10.245975716999965,21,19,187.55,gap
10.27433501998894,0,2,0.00,gap
10.295418158988468,0,2,0.00,gap
10.316810836986406,0,2,0.00,gap
10.337829532014439,0,2,0.00,gap
10.358728399005486,0,2,0.00,gap
10.379648914997233,0,2,0.00,gap
10.40136019399506,0,2,0.00,gap
10.422429035010282,0,2,0.00,gap
10.444294780987548,0,2,0.00,gap
10.465392621990759,0,2,0.00,gap
10.486320589989191,0,1,0.00,gap
10.507506438996643,0,1,0.00,gap
10.528835578006692,0,1,0.00,util_50
10.550125042995205,0,1,0.00,util_50
10.571164783003042,0,1,0.00,util_50
10.592315791000146,0,1,0.00,util_50
10.613462771987543,0,1,0.00,util_50
10.634510467003565,0,1,0.00,util_50
10.655592297989642,0,1,0.00,util_50
10.679575974005274,89,75,794.86,util_50
10.700546837993897,89,75,794.86,util_50
10.721441475994652,89,75,794.86,util_50
10.7424037810124,89,75,794.86,util_50
10.763616902986541,89,75,794.86,util_50
10.785043181997025,89,75,794.86,util_50
10.805831998004578,89,75,794.86,util_50
10.826540854992345,89,75,794.86,util_50
10.847187072999077,89,75,794.86,util_50
10.868078105006134,89,75,794.86,util_50
10.889206800988177,62,52,553.72,util_50
10.910380813991651,62,52,553.72,util_50
10.93162753499928,62,52,553.72,util_50
10.953264992014738,62,52,553.72,util_50
10.974295197986066,62,52,553.72,util_50
10.99523829499958,62,52,553.72,util_50
11.01601673901314,62,52,553.72,util_50
11.036912301991833,62,52,553.72,util_50
11.057770604995312,62,52,553.72,util_50
11.07863857600023,59,50,526.93,util_50
11.099575731001096,59,50,526.93,util_50
11.121265855996171,59,50,526.93,util_50
11.142288308008574,59,50,526.93,util_50
11.163869370007887,59,50,526.93,util_50
11.184791620995384,59,50,526.93,util_50
11.206223941990174,59,50,526.93,util_50
11.227596343000187,59,50,526.93,util_50
11.248753135005245,59,50,526.93,util_50
11.269986664992757,59,50,526.93,util_50
11.29139229899738,59,50,526.93,util_50
11.31265483101015,59,50,526.93,util_50
11.33396690999507,59,50,526.93,util_50
11.355205274012405,59,50,526.93,util_50
11.376383213995723,59,50,526.93,util_50
11.397769311006414,59,50,526.93,util_50
11.419615529011935,59,50,526.93,util_50
11.440726602013456,59,50,526.93,util_50
11.461693263001507,59,50,526.93,util_50
11.482626692013582,59,50,526.93,util_50
11.503678951994516,59,50,526.93,util_50
11.52491087000817,59,50,526.93,util_50
11.546600995992776,59,50,526.93,util_50
11.56768427300267,59,50,526.93,util_50
11.588609242986422,59,50,526.93,util_50
11.609478622995084,59,50,526.93,util_50
11.630365929013351,59,50,526.93,util_50
11.651168542011874,59,50,526.93,util_50
11.672748899989529,59,50,526.93,util_50
11.693575984012568,59,50,526.93,util_50
11.715189673996065,59,50,526.93,util_50
11.736697323009139,59,50,526.93,util_50
11.75769389301422,59,50,526.93,util_50
11.778753910999512,59,50,526.93,util_50
11.800516793999122,59,50,526.93,util_50
11.821444364002673,59,50,526.93,util_50
11.843212384992512,59,50,526.93,util_50
11.86462247101008,59,50,526.93,util_50
11.885412164003355,59,50,526.93,util_50
11.906420909013832,59,50,526.93,util_50
11.927309602993773,59,50,526.93,util_50
11.948115411010804,59,50,526.93,util_50
11.968855353014078,59,50,526.93,util_50
11.990474015008658,59,50,526.93,util_50
12.011667468002997,59,50,526.93,util_50
12.032631696987664,59,50,526.93,util_50
12.053509213001234,59,50,526.93,util_50
12.07459621099406,59,50,526.93,util_50
12.095429514010902,59,50,526.93,util_50
12.116354867990594,59,50,526.93,util_50
12.136983117990894,59,50,526.93,util_50
12.15803406201303,59,50,526.93,util_50
12.179956173000392,59,50,526.93,util_50
12.201303715992253,59,50,526.93,util_50
12.222782689990709,59,50,526.93,util_50
12.243746416002978,59,50,526.93,util_50
12.264760196005227,59,50,526.93,util_50
12.285700153996004,59,50,526.93,util_50
12.306662569986656,59,50,526.93,util_50
12.32751087899669,59,50,526.93,util_50
12.34831064401078,59,50,526.93,util_50
12.369171641999856,59,50,526.93,util_50
12.390155006985879,59,50,526.93,util_50
12.411098187003518,59,50,526.93,util_50
12.432300501997815,59,50,526.93,util_50
12.45311144698644,59,50,526.93,util_50
12.474346492992481,59,50,526.93,util_50
12.495225822000066,59,50,526.93,util_50
12.516134456993314,59,50,526.93,util_50
12.53705386898946,59,50,526.93,util_50
12.558611198008293,59,50,526.93,util_50
12.579833353986032,59,50,526.93,util_50
12.601232663000701,59,50,526.93,util_50
12.622551503009163,59,50,526.93,util_50
12.64355803199578,59,50,526.93,util_50
12.66450604700367,59,50,526.93,util_50
12.685888034000527,58,49,518.00,util_50
12.706917625997448,58,49,518.00,util_50
12.727804708993062,58,49,518.00,util_50
12.748774881009012,58,49,518.00,util_50
12.769574106991058,58,49,518.00,util_50
12.790258860011818,58,49,518.00,util_50
12.810891392990015,58,49,518.00,util_50
12.831656327995006,58,49,518.00,util_50
12.852377811010228,58,49,518.00,util_50
12.873172265011817,58,49,518.00,util_50
12.893708930991124,57,49,509.07,util_50
12.914398360997438,57,49,509.07,util_50
12.93511809001211,57,49,509.07,util_50
12.955987076013116,57,49,509.07,util_50
12.9770043430035,57,49,509.07,util_50
12.998010601004353,57,49,509.07,util_50
13.019359992991667,57,49,509.07,util_50
13.040142854006262,57,49,509.07,util_50
13.060878755000886,57,49,509.07,util_50
13.081626641011098,58,50,518.00,util_50
13.102314901014324,58,50,518.00,util_50
13.123070288012968,58,50,518.00,util_50
13.143757671990898,58,50,518.00,util_50
13.164436969003873,58,50,518.00,util_50
13.18614206201164,58,50,518.00,util_50
13.207700139988447,58,50,518.00,util_50
13.229480834997958,58,50,518.00,util_50
13.251394419989083,58,50,518.00,util_50
13.272748293005861,58,49,518.00,util_50
13.29414971001097,58,49,518.00,util_50
13.315686257003108,58,49,518.00,util_50
13.337026783003239,58,49,518.00,util_50
13.357740665989695,58,49,518.00,util_50
13.37841820999165,58,49,518.00,util_50
13.399172233010177,58,49,518.00,util_50
13.419848997000372,58,49,518.00,util_50
13.440598246001173,58,49,518.00,util_50
13.461316611006623,58,49,518.00,util_50
13.482009645988,55,48,491.20,util_50
13.502962903992739,55,48,491.20,util_50
13.524012126988964,55,48,491.20,util_50
13.545320892008021,55,48,491.20,util_50
13.56604588200571,55,48,491.20,util_50
13.586800198012497,55,48,491.20,util_50
13.607450559997233,55,48,491.20,util_50
13.628405961993849,55,48,491.20,util_50
13.649849759007338,55,48,491.20,util_50
13.670610894012498,58,49,518.00,util_50
13.691302077000728,58,49,518.00,util_50
13.712031645991374,58,49,518.00,util_50
13.73276199499378,58,49,518.00,util_50
13.753444701986155,58,49,518.00,util_50
13.774151576013537,58,49,518.00,util_50
13.795166564988904,58,49,518.00,util_50
13.816144275013357,58,49,518.00,util_50
13.83696465200046,58,49,518.00,util_50
13.85771086299792,59,50,526.93,util_50
13.878284575999714,59,50,526.93,util_50
13.898970907990588,59,50,526.93,util_50
13.919801265001297,59,50,526.93,util_50
13.940586223005084,59,50,526.93,util_50
13.96121727200807,59,50,526.93,util_50
13.982594380009687,59,50,526.93,util_50
14.003891745989677,59,50,526.93,util_50
14.025120915001025,59,50,526.93,util_50
14.045904306985904,59,50,526.93,util_50
14.066642985009821,56,50,500.14,util_50
14.087560324987862,56,50,500.14,util_50
14.109438785002567,56,50,500.14,util_50
14.131055317004211,56,50,500.14,util_50
14.152288204000797,56,50,500.14,util_50
14.174032323993742,56,50,500.14,util_50
14.19558085501194,56,50,500.14,util_50
14.21635544099263,56,50,500.14,util_50
14.23712131899083,56,50,500.14,util_50
14.257817434991011,58,52,518.00,util_50
14.278617264993954,58,52,518.00,util_50
14.299319837999064,58,52,518.00,util_50
14.320110470987856,58,52,518.00,util_50
14.340919303009287,58,52,518.00,util_50
14.361785471002804,58,52,518.00,util_50
14.382909359002952,58,52,518.00,util_50
14.403939709009137,58,52,518.00,util_50
14.424652947986033,58,52,518.00,util_50
14.445461486000568,60,53,535.86,util_50
14.466115527990041,60,53,535.86,util_50
14.486765167996055,60,53,535.86,util_50
14.507461283996236,60,53,535.86,util_50
14.528204364003614,60,53,535.86,util_50
14.54893012699904,60,53,535.86,util_50
14.569618120993255,60,53,535.86,util_50
